序号,代码,名称,最新价,涨跌幅,涨跌额,成交量,成交额,振幅,最高,最低,今开,昨收,换手率,市盈率-动态,市净率
43,301029,怡合达,54.31,3.13,1.65,68254.0,375883637.35,9.42,58.26,53.3,57.0,52.66,2.75,40.59,9.25
44,000410,*ST沈机,6.94,3.12,0.21,102431.0,70188056.36,4.75,6.99,6.67,6.75,6.73,0.61,-103.2,14.67
45,000890,法尔胜,4.43,3.02,0.13,143189.0,63104104.2,3.49,4.45,4.3,4.33,4.3,3.41,-37.57,135.97
46,300145,中金环境,2.73,3.02,0.08,286336.0,77342081.05,4.53,2.74,2.62,2.63,2.65,1.51,32.87,2.39
47,600860,京城股份,12.29,3.02,0.36,42555.0,51934363.0,3.52,12.32,11.9,11.93,11.93,1.28,-105.74,6.29
48,000530,冰山冷热,4.84,2.98,0.14,246037.0,118019482.93,4.04,4.86,4.67,4.69,4.7,4.1,40.18,1.35
49,300024,机器人,11.15,2.95,0.32,250565.0,278457925.69,3.14,11.21,10.87,10.9,10.83,1.66,-97.12,4.1
50,688251,井松智能,27.21,2.87,0.76,5057.0,13701802.0,3.59,27.4,26.45,26.45,26.45,3.4,-41.04,2.12
51,300278,华昌达,3.94,2.87,0.11,140210.0,55026431.34,3.92,3.97,3.82,3.83,3.83,1.09,62.48,3.38
52,300817,双飞股份,15.65,2.83,0.43,13101.0,20277163.96,3.35,15.72,15.21,15.3,15.22,0.99,49.78,2.27
